variant,tokenizer,model,remove_velocity,hard_quantization,dataset_a,dataset_b,fmd,valid,real_pair,source_a,source_b,real_files_a,real_files_b,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,midicaps,0.0942879329410953,True,True,real,real,120,120,0.13763008482711864,0.008782670952700598,0.1233250704194615,0.15330547007967513
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,pop909,0.05670487183198371,True,True,real,real,120,120,0.11216281467159814,0.008236495764191793,0.10134527384554126,0.13072168633897216
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,jazz,0.0983055534225695,True,True,real,real,120,120,0.1396388412479974,0.008891991310681498,0.12304855083447154,0.15660085972384932
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,rock,0.08960077676933459,True,True,real,real,120,120,0.13278503509032302,0.007587410512433158,0.11749102528335248,0.14513585695950856
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,classical,0.04548364684057345,True,True,real,real,120,120,0.10754014118780844,0.008637388627295874,0.09664732373655237,0.123136243442049
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,pop,0.05596788472249616,True,True,real,real,120,120,0.11048077723924284,0.006879649243008329,0.09881618406658438,0.12349533922002526
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,maestro,rap,0.11068529400321356,True,True,real,real,120,120,0.14429686520433066,0.009079614317490227,0.12518338237172236,0.16354668881934736
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,midicaps,pop909,0.07440632392186192,True,True,real,real,120,120,0.12565859656395167,0.009226044628832046,0.11250915656951975,0.1447312657209913
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,midicaps,jazz,0.045160642477688556,True,True,real,real,120,120,0.11062398068056836,0.005794689988824746,0.10133624185190379,0.12246387788883438
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,midicaps,rock,0.06492310533962685,True,True,real,real,120,120,0.11886248285766428,0.007218473563435238,0.10929334073482452,0.1325961372920354
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,midicaps,classical,0.09242622811424597,True,True,real,real,120,120,0.13457894440863266,0.009018694323776291,0.12190589206866183,0.15732994224275118
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,midicaps,pop,0.07591538727830073,True,True,real,real,120,120,0.12497963513820194,0.008392200715158369,0.11121884014217599,0.14425722913523714
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,midicaps,rap,0.07802493919392957,True,True,real,real,120,120,0.1241886574650329,0.0075813711389021154,0.11237000129751176,0.14087645529209253
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,pop909,jazz,0.07733518716815388,True,True,real,real,120,120,0.12502233291069612,0.008026352111423465,0.11447624405856616,0.14963537447833367
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,pop909,rock,0.06646168247219682,True,True,real,real,120,120,0.11783882243193142,0.00992828951961127,0.10337823129771138,0.13952895245822722
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,pop909,classical,0.05637788938044664,True,True,real,real,120,120,0.11069452555590013,0.009287277337986802,0.09800812910317458,0.13442774885815853
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,pop909,pop,0.04673760706497565,True,True,real,real,120,120,0.10564804006170081,0.006068393742428561,0.09677349617274784,0.12184465502805386
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,pop909,rap,0.08937359306445453,True,True,real,real,120,120,0.1301168955843816,0.00889651438202721,0.11096957600882927,0.14401962761826406
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,jazz,rock,0.0655446348109762,True,True,real,real,120,120,0.11657528199194736,0.004644950270208707,0.10855093929034965,0.12483569464687906
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,jazz,classical,0.09434484768464108,True,True,real,real,120,120,0.13356065448649276,0.007375704956449612,0.1210076836843116,0.14709288065254725
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,jazz,pop,0.07668026715266113,True,True,real,real,120,120,0.12194415862549483,0.007381504129124958,0.10996961846398565,0.13651570482591335
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,jazz,rap,0.07775708395112611,True,True,real,real,120,120,0.12351338468927513,0.005968536656845019,0.11282438491543373,0.1375324214567679
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,rock,classical,0.0873444259481992,True,True,real,real,120,120,0.12627576348962627,0.007691271522091895,0.11254086055911945,0.1412984311844584
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,rock,pop,0.06457168028582691,True,True,real,real,120,120,0.11436535034394983,0.00841107645010574,0.10139364326643498,0.13532743294854385
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,rock,rap,0.05900515381780045,True,True,real,real,120,120,0.11171386164284325,0.005005346604659241,0.10398072707682307,0.12263092333338287
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,classical,pop,0.05279132715100631,True,True,real,real,120,120,0.10865368975429326,0.005930040758946694,0.09856336899619775,0.12186571260571598
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,classical,rap,0.10854965365280059,True,True,real,real,120,120,0.14256770150311734,0.009432365309467903,0.1253526086274245,0.159818385020501
tok=TSD|model=CLaMP-1|vel=on|quant=off,TSD,CLaMP-1,False,False,pop,rap,0.08724647417865948,True,True,real,real,120,120,0.12800594041931831,0.009615536203932157,0.11315977644766181,0.14850764803161276
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,midicaps,0.09065410271099213,True,True,real,real,120,120,0.13078707867963962,0.009622704500429272,0.11030056136551603,0.1503064940592768
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,pop909,0.05622526827619139,True,True,real,real,120,120,0.11056441030332242,0.011766949402767788,0.09359278916331021,0.13512269665221693
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,jazz,0.09566703199497448,True,True,real,real,120,120,0.13067825054738397,0.00804105191293079,0.11655414638925156,0.14504986538147727
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,rock,0.09242844106717979,True,True,real,real,120,120,0.1263598050096521,0.009091617794959535,0.11073715452526577,0.14236473145029535
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,classical,0.04203945431056637,True,True,real,real,120,120,0.10004588292972635,0.006758114160753159,0.09058471324045385,0.11249990174302356
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,pop,0.054009461986611405,True,True,real,real,120,120,0.10421870955688184,0.007704183552257475,0.09214155171932056,0.11923498895888825
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,maestro,rap,0.11608258313881735,True,True,real,real,120,120,0.1455383207021434,0.011669395007085701,0.1260177461954754,0.16877970050631858
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,midicaps,pop909,0.06822844769335652,True,True,real,real,120,120,0.115754601230033,0.008715870925623391,0.10341763942596181,0.13308728802073044
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,midicaps,jazz,0.041736953265581814,True,True,real,real,120,120,0.1025440938988654,0.005763600792803654,0.09416549466971474,0.11499488388441169
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,midicaps,rock,0.057359919537457935,True,True,real,real,120,120,0.10786997701350423,0.00675996053321735,0.09635687137529579,0.12121158100507941
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,midicaps,classical,0.08922536540788711,True,True,real,real,120,120,0.12806282469029584,0.008554555803209955,0.1156853141824519,0.14753822334185515
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,midicaps,pop,0.07033463848481614,True,True,real,real,120,120,0.11505356788857565,0.008189909962328563,0.10099939071867135,0.12991969258741023
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,midicaps,rap,0.07329280352523271,True,True,real,real,120,120,0.11713611815340239,0.007865449145067075,0.10634483988002276,0.13555617074086274
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,pop909,jazz,0.07297105058738265,True,True,real,real,120,120,0.11748319758941235,0.008017874142359499,0.10676253194014476,0.1362384142706617
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,pop909,rock,0.06611766470635357,True,True,real,real,120,120,0.1128566326449709,0.009029970783845015,0.0995693893957515,0.13499569711046036
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,pop909,classical,0.05429954387606085,True,True,real,real,120,120,0.103425312416068,0.008643221204511614,0.0924006311830806,0.1251201178916145
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,pop909,pop,0.04389754768056127,True,True,real,real,120,120,0.10207351135683136,0.009505245780350696,0.09104413619125813,0.1272612673548222
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,pop909,rap,0.09078468369328005,True,True,real,real,120,120,0.12691522888785206,0.010441713486139684,0.10559565023776109,0.14416048731874267
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,jazz,rock,0.05918324494436261,True,True,real,real,120,120,0.10753950414656581,0.004941490876719807,0.09864245162875722,0.11661752735557415
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,jazz,classical,0.0921281969126136,True,True,real,real,120,120,0.12718825079481452,0.008323711608831389,0.11124657149108509,0.14373291292093163
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,jazz,pop,0.07298639408858561,True,True,real,real,120,120,0.11597028568587744,0.006823808649475179,0.10331492966526616,0.1298730823819604
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,jazz,rap,0.07318695373671329,True,True,real,real,120,120,0.1151986152727333,0.0063293264537881205,0.10487209012407207,0.1297238072633716
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,rock,classical,0.0892071728877636,True,True,real,real,120,120,0.12392960517061984,0.0068729617202530815,0.11316713607262721,0.13823372312104448
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,rock,pop,0.06609446678751871,True,True,real,real,120,120,0.10903964213592772,0.006979475775547543,0.09729971087393485,0.12425836982613016
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,rock,rap,0.058385543495002634,True,True,real,real,120,120,0.1049959865675782,0.005174537233673476,0.09677192641250931,0.1151333384006263
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,classical,pop,0.049317420896213486,True,True,real,real,120,120,0.10176736999247446,0.00597961198201657,0.09180356293645422,0.1132220513160858
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,classical,rap,0.11315715711862913,True,True,real,real,120,120,0.14233431985319095,0.009321497806304741,0.1277431678093014,0.15934270747173174
tok=TSD|model=CLaMP-1|vel=off|quant=off,TSD,CLaMP-1,True,False,pop,rap,0.09072830710052346,True,True,real,real,120,120,0.12581163420049216,0.00995133976505404,0.11081971706600376,0.14747017431699133
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,midicaps,0.0942879329410953,True,True,real,real,120,120,0.13837342485076154,0.008792627159193305,0.12083058881324753,0.154137347517104
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,pop909,0.05670487183198371,True,True,real,real,120,120,0.11471227815507223,0.010092927149451477,0.09971881418162452,0.1357120060794965
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,jazz,0.0983055534225695,True,True,real,real,120,120,0.1398948047725092,0.0075695516077810355,0.12701816190845638,0.15317126109139698
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,rock,0.08960077676933459,True,True,real,real,120,120,0.13054749614048086,0.008708395358468717,0.11613393107119574,0.14796326896806
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,classical,0.04548364684057345,True,True,real,real,120,120,0.10719921726749482,0.007158142122894246,0.09728308517320047,0.12144863587964774
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,pop,0.05596788472249616,True,True,real,real,120,120,0.11074719138907656,0.007296337552139615,0.0983457249276687,0.1253716856688819
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,maestro,rap,0.11068529400321356,True,True,real,real,120,120,0.14569908594543357,0.01079064245220949,0.12221136066195337,0.16469152689601113
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,midicaps,pop909,0.07440632392186192,True,True,real,real,120,120,0.1256237673296427,0.008413431177209232,0.11205200473971728,0.14253637004195358
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,midicaps,jazz,0.045160642477688556,True,True,real,real,120,120,0.11012713986761913,0.00574792237197519,0.10121470561533208,0.12018941118206748
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,midicaps,rock,0.06492310533962685,True,True,real,real,120,120,0.11752584708960705,0.006976770427204869,0.1067754669245856,0.12974995652182728
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,midicaps,classical,0.09242622811424597,True,True,real,real,120,120,0.13463701098699954,0.008510560521071929,0.12080530649869857,0.1532080960929146
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,midicaps,pop,0.07591538727830073,True,True,real,real,120,120,0.1234403536130281,0.007077134720033426,0.11082889768700488,0.13654278725988145
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,midicaps,rap,0.07802493919392957,True,True,real,real,120,120,0.12470022289392593,0.006454961658137477,0.11281624658457479,0.1381484969794425
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,pop909,jazz,0.07733518716815388,True,True,real,real,120,120,0.1252202504940621,0.00853460839606044,0.11222437374010023,0.14674776502912926
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,pop909,rock,0.06646168247219682,True,True,real,real,120,120,0.11907701594297512,0.009089147652369843,0.10696681050321928,0.1414826551405398
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,pop909,classical,0.05637788938044664,True,True,real,real,120,120,0.11080407988938823,0.009289746329092984,0.0984853654556049,0.13262923791245254
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,pop909,pop,0.04673760706497565,True,True,real,real,120,120,0.1067260013506774,0.007620559755252781,0.0968054572797044,0.12585040377558498
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,pop909,rap,0.08937359306445453,True,True,real,real,120,120,0.13084618965501724,0.009851373247703658,0.11515943378450409,0.14757674999240689
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,jazz,rock,0.0655446348109762,True,True,real,real,120,120,0.11680536193319542,0.004593672242175081,0.10959498387198331,0.1265761523085547
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,jazz,classical,0.09434484768464108,True,True,real,real,120,120,0.13464329389736196,0.007803670174951273,0.12118017418377611,0.14786535161566752
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,jazz,pop,0.07668026715266113,True,True,real,real,120,120,0.1225333673080212,0.006749444502094002,0.1131717272093695,0.1389915096018808
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,jazz,rap,0.07775708395112611,True,True,real,real,120,120,0.1228242056027031,0.0054721115007041,0.11347529130119195,0.1329048853769258
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,rock,classical,0.0873444259481992,True,True,real,real,120,120,0.1297448298633786,0.008445943094158345,0.11491660555583778,0.1446300027446412
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,rock,pop,0.06457168028582691,True,True,real,real,120,120,0.11405765030807777,0.0051788485199294,0.10556902325097435,0.12379256346543642
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,rock,rap,0.05900515381780045,True,True,real,real,120,120,0.11068560203053623,0.00529718848900403,0.10204731018578052,0.12146574389515667
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,classical,pop,0.05279132715100631,True,True,real,real,120,120,0.10799349984931281,0.006135082844718217,0.0965472990023443,0.11880102680672948
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,classical,rap,0.10854965365280059,True,True,real,real,120,120,0.14143514990071965,0.009743842323853386,0.1235272212454557,0.1599913997309841
tok=TSD|model=CLaMP-1|vel=on|quant=on,TSD,CLaMP-1,False,True,pop,rap,0.08724647417865948,True,True,real,real,120,120,0.12750611073192614,0.008931341925398793,0.11269710362572546,0.14574658807734192
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,midicaps,0.09065410271099213,True,True,real,real,120,120,0.12957205169642988,0.00995160727678482,0.11187133852389942,0.14628905876008744
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,pop909,0.05622526827619139,True,True,real,real,120,120,0.1082421686306165,0.010405991278421328,0.09521626504945356,0.13160508108952151
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,jazz,0.09566703199497448,True,True,real,real,120,120,0.131545879818445,0.009966776138274833,0.11093309152526538,0.14737436698990788
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,rock,0.09242844106717979,True,True,real,real,120,120,0.1288849078271332,0.010303172682611971,0.11442835296717986,0.14926168466410927
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,classical,0.04203945431056637,True,True,real,real,120,120,0.09882977389107436,0.006853117146671647,0.09033605105995308,0.11478982547049309
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,pop,0.054009461986611405,True,True,real,real,120,120,0.10473182105196924,0.00831504716239519,0.09324956112030154,0.12166716447682066
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,maestro,rap,0.11608258313881735,True,True,real,real,120,120,0.14280567121568308,0.008741452674760626,0.12477692013860067,0.15645986678529838
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,midicaps,pop909,0.06822844769335652,True,True,real,real,120,120,0.11754294913492505,0.009164044448372708,0.10484222526226386,0.1354548421018137
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,midicaps,jazz,0.041736953265581814,True,True,real,real,120,120,0.10348469775717203,0.0054544831777912604,0.09603394937304352,0.11511578480450176
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,midicaps,rock,0.057359919537457935,True,True,real,real,120,120,0.10740337905398097,0.0056006854173476246,0.09781058440704066,0.11968328149803695
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,midicaps,classical,0.08922536540788711,True,True,real,real,120,120,0.12763729515683384,0.009287316232060229,0.11284905411130383,0.14545887591560866
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,midicaps,pop,0.07033463848481614,True,True,real,real,120,120,0.11556570910279165,0.007760569529235834,0.10105187959074534,0.13107417984035682
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,midicaps,rap,0.07329280352523271,True,True,real,real,120,120,0.11524455872611158,0.007135742445806148,0.10275690626873331,0.13013283769121997
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,pop909,jazz,0.07297105058738265,True,True,real,real,120,120,0.11971466803544595,0.007231422127119346,0.1085589563075725,0.13684443997857385
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,pop909,rock,0.06611766470635357,True,True,real,real,120,120,0.10977440801454015,0.007784766760610131,0.09901595328582732,0.12806711556014214
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,pop909,classical,0.05429954387606085,True,True,real,real,120,120,0.1048277629770407,0.008851656268689272,0.09244252875851999,0.12260932245538529
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,pop909,pop,0.04389754768056127,True,True,real,real,120,120,0.1009256266892646,0.008591527438419379,0.08993491885287577,0.11758710700647512
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,pop909,rap,0.09078468369328005,True,True,real,real,120,120,0.12731152122569203,0.009950510299471848,0.11010563326454632,0.14610394980912056
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,jazz,rock,0.05918324494436261,True,True,real,real,120,120,0.10893449426746833,0.005660998623216196,0.09924759558367324,0.11970919065993266
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,jazz,classical,0.0921281969126136,True,True,real,real,120,120,0.12737646437034936,0.008405735839118182,0.1145579474236185,0.14525235273956302
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,jazz,pop,0.07298639408858561,True,True,real,real,120,120,0.11641915361350264,0.006499386579042798,0.10591756364009927,0.12787700488066095
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,jazz,rap,0.07318695373671329,True,True,real,real,120,120,0.1149369649658373,0.006553346633536488,0.10481604400270425,0.13152608294298018
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,rock,classical,0.0892071728877636,True,True,real,real,120,120,0.12411362182441037,0.010038280061047209,0.10618264745599007,0.14718648341033924
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,rock,pop,0.06609446678751871,True,True,real,real,120,120,0.1105088735022162,0.007265082018686728,0.09827344947301765,0.12606983026060442
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,rock,rap,0.058385543495002634,True,True,real,real,120,120,0.10540613459919324,0.0058531038960031815,0.09611770993124674,0.11522686764335999
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,classical,pop,0.049317420896213486,True,True,real,real,120,120,0.10095907498160805,0.004479361520792026,0.0927600358837259,0.11019840559503678
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,classical,rap,0.11315715711862913,True,True,real,real,120,120,0.1420738731257515,0.01077393136094404,0.12516881744488914,0.16201273117536552
tok=TSD|model=CLaMP-1|vel=off|quant=on,TSD,CLaMP-1,True,True,pop,rap,0.09072830710052346,True,True,real,real,120,120,0.12387093499439565,0.009016412483952138,0.1094103934967273,0.14498717225448948
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,midicaps,0.8137989125365631,True,True,real,real,120,120,1.135577756304261,0.36325373456757415,0.7540611395116412,1.9182786575709803
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,pop909,0.4487077167809975,True,True,real,real,120,120,0.6698652019908287,0.3665419728266076,0.341539805996039,1.3843855513540027
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,jazz,0.9278786685386314,True,True,real,real,120,120,0.9882359404167627,0.2534853780306246,0.749577003637309,1.520836856525968
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,rock,0.7556497273748035,True,True,real,real,120,120,0.7690214869058464,0.32389976963910183,0.5120874126412538,1.5201681948156114
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,classical,0.4985981221205714,True,True,real,real,120,120,0.5136113164440033,0.4284302070211329,0.2743711376353616,1.812316657176892
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,pop,0.5969599718377484,True,True,real,real,120,120,0.6184000369431543,0.38162615310857073,0.3469470124258213,1.4057332842281292
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,maestro,rap,0.9539384328252335,True,True,real,real,120,120,1.0265558471014404,0.28833798132534355,0.7694104696207379,1.567865993626009
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,midicaps,pop909,0.7292824245158211,True,True,real,real,120,120,0.9574957805255273,0.3187222503869914,0.6603220071159204,1.6205379278486587
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,midicaps,jazz,0.47637881340557975,True,True,real,real,120,120,0.5419522337765016,0.3694771021695043,0.30704272196884047,1.2696666960926708
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,midicaps,rock,0.9176980473457051,True,True,real,real,120,120,1.0243620755871412,0.3352468820922086,0.7498281090267278,1.5951192091583324
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,midicaps,classical,0.9238051635093595,True,True,real,real,120,120,0.9610234518264761,0.249046467613059,0.7512283642445077,1.5341239066831631
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,midicaps,pop,0.8139162860395502,True,True,real,real,120,120,0.8384642746349378,0.2846597718491874,0.6338947081439507,1.4670554100521649
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,midicaps,rap,0.7550456321411239,True,True,real,real,120,120,0.8434417278442758,0.3868172133974489,0.589488303346923,1.437450321720844
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,pop909,jazz,0.7632462027212408,True,True,real,real,120,120,0.8541213711281808,0.23065601361907093,0.667872436141842,1.305629451017377
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,pop909,rock,0.5328085116430789,True,True,real,real,120,120,0.6047845425633065,0.2984606744961641,0.37688000594691334,1.1954175011906158
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,pop909,classical,0.49660641785152415,True,True,real,real,120,120,0.5732864308011216,0.31604135984512294,0.30957731334047495,1.491388123267211
tok=TSD|model=CLaMP-2|vel=on|quant=off,TSD,CLaMP-2,False,False,pop909,pop,0.4111101510039846,True,True,real,real,120,120,0.4693021215389225,0.36258844122702344,0.2748701785082546,1.519954777646543
